12910,10,16,49,21
12911,31,33,49,33
12912,11,74,8,44
12913,11,38,13,15
12914,4,18,3,12
12915,15,90,17,30
12916,10,25,24,10
12917,8,47,1,13
12918,3,11,9,9
12919,3,28,6,3
12920,5,47,13,15
12921,9,53,23,21
12922,11,20,25,11
12923,6,58,18,22
12924,10,40,10,23
12925,10,77,5,19
12926,7,43,33,16
12927,32,141,42,62
12928,24,45,17,44
12929,12,29,6,17
12930,18,22,1,12
12931,30,57,17,39
12932,4,11,15,8
12933,8,7,0,4
12934,5,6,7,10
12935,18,8,4,11
12936,17,43,9,15
12937,5,31,5,10
12938,31,26,0,9
12939,17,17,7,9
12940,25,26,11,21
12941,18,10,1,9
12942,13,6,0,10
12943,28,47,14,28
12944,21,13,64,16
12945,5,13,7,7
12946,4,4,16,7
12947,20,14,38,15
12948,6,7,4,5
12949,1,2,2,4
12950,2,2,1,3
12951,4,3,1,5
12952,3,9,22,16
12953,2,4,25,16
12954,3,3,15,8
12955,9,9,18,16
12956,16,12,5,8
12957,5,15,2,5
12958,6,10,20,6
12959,13,14,46,22
12960,10,23,12,12
12961,13,9,4,8
12962,6,9,2,6
12963,16,20,12,17
12964,7,10,21,11
12965,0,3,0,1
12966,2,3,33,12
12967,5,4,17,10
12968,7,13,10,9
12969,2,8,12,6
12970,7,7,6,3
12971,6,11,14,7
12972,6,21,7,12
12973,6,3,4,5
12974,13,5,11,7
12975,16,21,17,23
12976,24,45,15,31
12977,10,22,7,8
12978,5,20,5,8
12979,33,60,7,28
12980,11,16,4,13
12981,4,15,0,6
12982,6,6,7,8
12983,11,30,1,14
12984,18,25,4,22
12985,8,24,19,10
12986,6,18,6,15
12987,12,34,10,15
12988,11,27,6,21
12989,12,22,3,11
12990,17,27,22,14
12991,43,63,42,38
12992,46,142,23,79
12993,9,47,8,21
12994,19,60,7,34
12995,55,136,17,58
12996,18,43,14,25
12997,9,31,1,17
12998,10,9,5,17
12999,14,47,2,28
13000,14,59,8,28
13001,13,40,7,27
13002,8,28,5,20
13003,16,57,6,26
13004,22,94,3,43
13005,23,57,2,22
13006,21,38,7,22
13007,49,139,20,45
13008,24,49,21,31
13009,10,23,3,13
13010,10,16,6,12
13011,31,56,10,23
13012,13,24,16,15
13013,8,15,4,11
13014,4,7,8,10
13015,13,18,0,14
13016,5,20,3,14
13017,8,20,12,14
13018,8,8,14,8
13019,13,14,11,21
13020,12,43,6,33
13021,17,24,3,14
13022,30,19,6,13
13023,36,73,12,33
13024,36,60,107,53
13025,7,12,3,9
13026,12,28,5,15
13027,52,62,21,31
13028,16,23,46,21
13029,2,10,7,8
13030,8,5,15,12
13031,16,16,12,13
13032,21,34,64,27
13033,7,10,9,10
13034,10,10,6,8
13035,30,33,21,22
13036,17,31,7,22
13037,16,18,0,7
13038,8,11,7,13
13039,44,70,21,34
13040,21,118,24,59
13041,22,64,10,35
13042,7,39,3,15
13043,44,154,15,75
13044,27,42,13,22
13045,21,55,5,16
13046,7,16,7,13
13047,26,78,5,20
13048,18,51,17,40
13049,6,56,17,19
13050,24,47,15,21
13051,22,60,20,45
13052,44,119,20,46
13053,42,105,7,48
13054,25,59,33,36
13055,75,258,50,124
13056,140,391,61,153
13057,71,98,23,56
13058,83,163,25,57
13059,126,277,55,113
13060,57,89,14,34
13061,30,52,17,20
13062,32,34,13,20
13063,39,140,11,43
13064,40,88,4,27
13065,23,53,18,23
13066,32,42,15,24
13067,50,103,11,44
13068,92,283,15,99
13069,82,174,31,48
13070,73,124,21,44
13071,85,294,25,92
13072,78,86,34,39
13073,19,31,11,19
13074,36,51,12,20
13075,57,80,10,32
13076,34,41,14,23
13077,10,26,5,13
13078,13,17,7,14
13079,16,66,11,16
13080,21,16,9,26
13081,15,21,19,11
13082,17,21,11,15
13083,17,14,9,16
13084,35,114,4,39
13085,27,86,5,28
13086,44,38,1,34
13087,61,161,6,69
13088,48,189,17,60
13089,28,39,11,19
13090,28,72,3,28
13091,52,118,17,64
13092,12,54,9,20
13093,7,32,33,15
13094,14,24,23,22
13095,16,59,23,25
13096,25,39,4,28
13097,4,10,16,8
13098,11,17,13,9
13099,27,53,11,23
13100,38,111,7,53
13101,29,49,4,30
13102,20,43,58,31
13103,32,144,18,51
13104,67,221,20,70
13105,33,87,7,31
13106,38,88,12,46
13107,54,180,16,36
13108,52,89,13,26
13109,32,72,8,18
13110,27,34,13,17
13111,30,125,6,28
13112,48,86,9,30
13113,30,45,8,15
13114,43,45,6,18
13115,48,91,6,22
13116,71,243,13,64
13117,53,137,15,38
13118,67,102,27,43
13119,115,381,34,111
13120,152,180,92,85
13121,85,79,40,43
13122,84,60,21,38
13123,110,133,70,64
13124,44,44,16,15
13125,34,37,11,18
13126,32,33,20,24
13127,45,82,4,26
13128,21,65,8,20
13129,13,64,21,15
13130,17,28,18,10
13131,36,53,9,28
13132,75,120,13,31
13133,96,115,28,57
13134,68,37,24,24
13135,113,159,17,59
13136,88,104,55,50
13137,45,43,59,24
13138,37,45,19,20
13139,57,116,24,47
13140,34,51,24,34
13141,22,34,5,16
13142,19,11,7,14
13143,22,41,7,10
13144,30,26,8,13
13145,21,21,43,14
13146,11,12,0,5
13147,41,36,17,11
13148,27,77,8,22
13149,31,55,1,17
13150,39,57,8,16
13151,64,116,10,29
13152,96,51,10,34
13153,36,20,8,15
13154,35,14,4,13
13155,105,52,5,31
13156,46,32,20,19
13157,22,12,88,31
13158,34,15,59,23
13159,39,47,28,27
13160,22,29,12,20
13161,11,8,43,16
13162,17,12,28,20
13163,37,25,21,19
13164,51,43,12,30
13165,26,25,13,28
13166,61,14,39,21
13167,70,60,30,47
13168,68,133,12,46
13169,39,74,25,28
13170,19,39,4,21
13171,55,172,10,57
13172,39,31,5,13
13173,21,90,2,16
13174,27,12,7,7
13175,25,75,5,14
13176,43,54,3,22
13177,40,62,27,10
13178,20,33,4,7
13179,51,64,11,21
13180,54,84,2,34
13181,80,177,21,50
13182,77,87,48,36
13183,135,338,23,103
13184,165,137,42,73
13185,60,48,16,29
13186,79,67,15,40
13187,122,109,34,41
13188,42,42,7,15
13189,30,20,22,14
13190,27,15,17,11
13191,24,30,10,15
13192,37,48,4,17
13193,20,23,12,15
13194,24,21,1,15
13195,55,39,10,28
13196,84,132,12,46
13197,52,33,2,16
13198,113,65,22,31
13199,120,105,47,55
13200,73,77,47,43
13201,23,27,40,22
13202,25,45,37,22
13203,58,50,2,18
13204,27,24,52,23
13205,6,18,28,13
13206,13,15,30,8
13207,28,20,21,9
13208,26,9,11,17
13209,15,14,46,14
13210,12,9,18,9
13211,29,27,29,20
13212,14,68,10,19
13213,34,38,19,11
13214,14,33,31,19
13215,73,89,19,29
13216,101,72,30,33
13217,29,24,16,20
13218,39,41,6,16
13219,95,65,22,37
13220,33,29,42,17
13221,14,10,2,9
13222,14,12,49,21
13223,29,24,32,12
13224,43,35,6,23
13225,10,9,21,15
13226,21,15,6,19
13227,36,20,17,17
13228,34,65,16,14
13229,25,27,10,18
13230,33,36,29,25
13231,65,76,34,30
13232,50,72,14,25
13233,30,29,10,16
13234,20,45,4,17
13235,63,96,24,48
13236,22,34,9,10
13237,13,17,12,9
13238,20,10,14,10
13239,25,35,6,17
13240,24,27,11,11
13241,16,16,21,12
13242,37,18,22,14
13243,36,24,20,12
13244,59,88,11,35
13245,44,82,24,23
13246,74,56,51,38
13247,115,144,38,55
13248,162,313,59,152
13249,52,114,20,41
13250,70,86,14,38
13251,136,247,14,73
13252,65,108,21,43
13253,53,74,15,39
13254,43,40,15,28
13255,49,130,13,49
13256,39,125,16,40
13257,18,83,17,31
13258,18,61,4,25
13259,40,99,8,36
13260,83,315,12,83
13261,108,204,33,68
13262,101,116,23,45
13263,199,388,66,160
13264,136,151,114,81
13265,53,87,43,35
13266,42,71,47,24
13267,122,170,60,74
13268,58,93,52,44
13269,35,55,21,31
13270,22,21,23,19
13271,44,101,23,36
13272,44,21,4,24
13273,34,23,83,25
13274,19,9,41,16
13275,62,49,40,49
13276,52,153,11,59
13277,50,123,13,29
13278,41,67,27,35
13279,133,300,37,91
13280,179,157,81,81
13281,46,41,49,31
13282,66,51,29,26
13283,173,164,94,97
13284,60,65,52,32
13285,17,27,91,29
13286,44,16,91,32
13287,49,75,77,31
13288,78,59,24,26
13289,26,25,94,30
13290,38,23,38,29
13291,91,55,59,28
13292,67,107,14,58
13293,37,52,54,24
13294,68,31,95,29
13295,137,178,89,88
13296,176,303,68,118
13297,86,169,44,71
13298,67,152,25,54
13299,143,423,69,147
13300,123,145,63,84
13301,57,99,27,55
13302,46,40,42,46
13303,79,252,30,87
13304,71,112,35,52
13305,47,65,81,38
13306,62,58,73,43
13307,90,149,42,75
13308,172,416,64,144
13309,131,367,83,120
13310,123,210,185,104
13311,214,799,152,269
13312,261,251,223,170
13313,148,101,115,82
13314,110,121,41,67
13315,194,203,187,120
13316,106,61,135,70
13317,59,34,105,39
13318,92,25,102,43
13319,88,82,47,51
13320,121,77,80,48
13321,70,39,101,38
13322,52,28,44,27
13323,102,57,57,56
13324,95,135,94,63
13325,102,70,130,61
13326,122,77,67,49
13327,158,150,123,98
13328,141,127,235,89
13329,110,52,138,73
13330,69,56,58,41
13331,123,89,98,50
13332,59,24,111,41
13333,24,11,46,23
13334,33,16,78,24
13335,45,21,23,17
13336,60,29,64,39
13337,42,17,150,23
13338,27,9,63,22
13339,49,28,46,34
13340,29,91,19,34
13341,40,34,16,12
13342,59,44,60,30
13343,109,94,50,60
13344,185,108,50,86
13345,61,33,24,27
13346,54,33,17,20
13347,132,58,34,56
13348,87,28,61,26
13349,39,15,97,30
13350,33,17,69,18
13351,42,37,24,13
13352,55,31,16,20
13353,31,13,56,24
13354,42,15,9,13
13355,74,44,20,17
13356,70,60,14,38
13357,36,25,16,25
13358,83,36,39,43
13359,120,74,24,44
13360,197,172,81,92
13361,102,71,48,50
13362,29,71,22,31
13363,181,207,88,85
13364,117,54,120,53
13365,73,33,53,38
13366,60,20,92,44
13367,69,54,30,29
13368,116,51,33,38
13369,70,34,82,27
13370,71,19,51,23
13371,79,50,49,23
13372,120,117,62,59
13373,118,61,81,64
13374,120,49,21,50
13375,164,167,152,92
13376,98,66,83,45
13377,75,26,38,18
13378,58,29,33,11
13379,81,40,77,40
13380,31,7,59,13
13381,35,5,50,26
13382,22,2,42,18
13383,22,17,16,14
13384,30,19,20,15
13385,23,11,43,13
13386,26,11,67,13
13387,46,13,12,16
13388,37,27,24,9
13389,50,25,53,30
13390,27,10,15,8
13391,47,31,76,20
13392,100,61,48,36
13393,40,16,50,25
13394,30,22,17,14
13395,62,47,29,29
13396,40,11,31,23
13397,5,9,8,10
13398,20,6,8,13
13399,20,14,7,14
13400,14,6,25,17
13401,11,6,46,10
13402,19,5,1,4
13403,31,11,14,17
13404,30,45,11,23
13405,25,22,2,10
13406,30,27,5,14
13407,45,57,15,21
13408,81,47,42,28
13409,40,23,39,20
13410,22,20,10,21
13411,82,27,50,30
13412,20,8,91,16
13413,6,5,133,36
13414,20,10,87,20
13415,21,8,58,14
13416,20,14,7,9
13417,14,9,60,23
13418,11,1,11,12
13419,31,12,55,16
13420,43,21,7,18
13421,30,15,43,24
13422,49,15,13,20
13423,47,23,64,32
13424,71,77,8,31
13425,27,39,14,24
13426,9,42,4,12
13427,41,87,12,38
13428,49,24,18,34
13429,15,25,4,9
13430,26,11,9,14
13431,14,20,7,12
13432,51,14,3,15
13433,23,15,15,9
13434,18,17,9,10
13435,28,15,8,11
13436,76,68,13,37
13437,50,36,53,29
13438,72,39,54,34
13439,82,78,61,51
13440,55,100,38,48
13441,36,18,13,14
13442,28,37,18,20
13443,52,45,10,29
13444,13,15,12,10
13445,5,2,4,9
13446,9,8,22,9
13447,15,14,10,11
13448,16,20,2,7
13449,8,9,5,3
13450,7,13,2,7
13451,15,18,4,8
13452,31,55,10,13
13453,27,9,0,8
13454,41,32,3,15
13455,39,35,18,19
13456,47,71,115,32
13457,33,36,41,16
13458,24,37,31,19
13459,38,66,56,24
13460,20,16,56,21
13461,8,5,15,6
13462,10,4,31,7
13463,5,10,18,5
13464,20,19,46,18
13465,13,7,42,16
13466,8,4,8,8
13467,10,10,37,16
13468,15,70,17,23
13469,15,24,15,5
13470,23,34,12,18
13471,30,61,27,25
13472,44,43,17,22
13473,25,13,8,9
13474,16,21,8,16
13475,45,34,20,20
13476,8,5,65,9
13477,3,0,1,3
13478,13,2,46,11
13479,6,9,28,8
13480,11,21,8,12
13481,6,4,25,8
13482,13,5,3,9
13483,14,8,12,8
13484,24,22,16,13
13485,17,8,4,8
13486,34,17,13,15
13487,34,25,27,9
13488,47,61,27,41
13489,32,14,2,24
13490,17,30,4,27
13491,59,63,13,61
13492,30,9,14,14
13493,14,12,3,9
13494,20,11,22,12
13495,20,9,3,5
13496,42,21,2,8
13497,25,6,7,14
13498,22,8,7,6
13499,28,14,6,9
13500,39,44,13,28
13501,43,20,12,22
13502,49,32,56,23
13503,54,68,31,39
13504,156,164,42,82
13505,51,67,17,39
13506,58,76,10,28
13507,124,165,38,61
13508,47,39,31,22
13509,37,30,21,20
13510,41,21,18,28
13511,36,50,6,17
13512,37,50,17,22
13513,30,43,12,13
13514,20,20,3,18
13515,41,75,4,37
13516,61,97,15,31
13517,75,81,12,19
13518,46,41,8,17
13519,125,163,38,49
13520,201,124,157,84
13521,100,52,86,55
13522,55,41,57,28
13523,140,114,100,55
13524,76,33,11,27
13525,28,31,0,16
13526,36,13,4,14
13527,32,21,6,6
13528,78,35,14,33
13529,60,21,122,36
13530,44,23,76,22
13531,69,26,79,34
13532,45,122,20,35
13533,31,45,15,24
13534,47,74,19,45
13535,96,151,35,52
13536,141,47,61,40
13537,65,23,40,17
13538,35,26,16,12
13539,104,50,47,27
13540,40,13,57,14
13541,30,10,71,28
13542,24,9,54,11
13543,36,24,32,23
13544,61,20,26,16
13545,29,11,54,19
13546,46,12,23,15
13547,71,15,33,17
13548,44,25,13,27
13549,28,9,29,16
13550,35,21,28,12
13551,83,40,40,33
13552,164,160,29,53
13553,88,51,23,40
13554,38,70,10,30
13555,120,167,27,58
13556,71,44,55,36
13557,50,47,22,21
13558,42,18,18,10
13559,58,43,11,18
13560,93,33,31,28
13561,63,28,46,29
13562,53,22,43,17
13563,68,46,18,30
13564,118,114,25,51
13565,116,93,43,42
13566,91,77,76,39
13567,186,222,95,105
13568,127,104,100,79
13569,73,48,75,37
13570,54,40,60,39
13571,98,81,94,48
13572,73,44,80,38
13573,40,17,25,14
13574,25,14,73,27
13575,44,49,23,24
13576,70,44,19,25
13577,47,22,69,26
13578,30,12,8,9
13579,72,46,30,24
13580,69,60,33,31
13581,71,24,39,25
13582,80,31,47,31
13583,126,66,57,46
13584,112,30,101,46
13585,26,7,46,19
13586,20,8,30,12
13587,44,38,59,27
13588,36,37,67,39
13589,16,8,19,19
13590,16,18,33,18
13591,17,37,10,8
13592,24,17,15,16
13593,19,9,70,18
13594,7,2,12,2
13595,25,27,17,21
13596,21,39,75,29
13597,25,20,12,15
13598,23,6,6,5
13599,49,35,41,29
13600,63,60,19,19
13601,17,15,11,9
13602,19,18,2,7
13603,53,49,9,19
13604,35,26,56,16
13605,9,8,60,19
13606,10,10,49,14
13607,20,25,25,14
13608,33,12,0,6
13609,4,3,3,3
13610,4,8,0,5
13611,17,13,3,1
13612,41,26,19,21
13613,20,16,13,11
13614,32,8,7,5
13615,50,37,33,34
13616,90,99,22,54
13617,46,46,14,30
13618,28,36,6,19
13619,88,85,20,34
13620,75,42,16,15
13621,41,22,3,15
13622,51,9,10,21
13623,42,60,7,20
13624,54,21,16,22
13625,26,13,33,14
13626,24,12,3,6
13627,37,37,23,32
13628,81,102,24,39
13629,54,39,34,28
13630,72,42,43,23
13631,108,88,67,66
13632,48,48,39,45
13633,22,30,26,23
13634,28,24,12,17
13635,49,37,41,26
13636,24,15,17,13
13637,12,16,21,22
13638,9,6,21,17
13639,12,12,13,15
13640,11,9,10,9
13641,9,11,31,13
13642,15,7,7,7
13643,13,16,8,18
13644,30,28,3,18
13645,31,14,7,13
13646,24,22,13,17
13647,36,43,31,27
13648,29,30,42,28
13649,22,12,15,9
13650,12,8,2,11
13651,29,43,13,17
13652,13,6,13,9
13653,5,6,2,5
13654,6,0,1,9
13655,11,13,3,11
13656,7,4,15,11
13657,5,7,1,4
13658,1,2,2,3
13659,14,12,9,3
13660,14,30,3,15
13661,7,13,1,5
13662,11,14,4,2
13663,48,25,12,18
13664,27,9,30,13
13665,7,4,19,12
13666,7,1,2,2
13667,30,8,34,18
13668,14,6,2,10
13669,5,1,2,3
13670,5,2,4,3
13671,9,17,4,7
13672,4,2,2,2
13673,6,1,0,0
13674,2,0,0,0
13675,13,2,0,3
13676,24,4,1,14
13677,14,9,4,7
13678,10,1,6,3
13679,36,5,8,24
13680,27,31,8,25
13681,26,16,3,16
13682,7,11,5,9
13683,18,23,9,12
13684,16,7,1,5
13685,6,10,0,7
13686,10,6,0,3
13687,15,19,1,5
13688,15,15,7,14
13689,22,22,15,9
13690,5,6,5,4
13691,18,16,9,8
13692,34,22,7,9
13693,22,21,7,11
13694,21,16,13,10
13695,59,30,13,28
13696,50,21,18,36
13697,17,8,14,10
13698,15,10,11,13
13699,36,20,15,21
13700,27,5,17,20
13701,4,6,6,6
13702,11,1,1,7
13703,9,4,10,9
13704,12,5,2,2
13705,10,3,6,4
13706,2,4,0,1
13707,19,5,7,4
13708,50,19,5,17
13709,22,2,0,6
13710,18,7,24,19
13711,35,10,51,30
13712,94,12,102,39
13713,18,3,51,12
13714,6,10,37,14
13715,31,13,37,13
13716,21,6,109,31
13717,5,1,41,16
13718,4,2,43,12
13719,10,14,20,7
13720,15,3,50,16
13721,10,5,57,16
13722,6,1,3,1
13723,13,7,56,16
13724,23,17,16,10
13725,8,9,21,10
13726,10,8,15,7
13727,25,24,43,18
13728,34,16,0,10
13729,8,3,1,5
13730,11,6,1,4
13731,39,14,0,16
13732,8,5,0,1
13733,1,2,0,1
13734,5,1,0,2
13735,6,2,2,2
13736,11,2,0,2
13737,3,0,1,2
13738,4,1,0,2
13739,12,2,0,2
13740,19,11,0,7
13741,18,2,0,5
13742,26,2,0,9
13743,24,6,0,6
13744,66,23,11,24
13745,18,10,4,14
13746,18,10,4,11
13747,41,23,28,28
13748,28,11,13,10
13749,8,6,18,10
13750,13,1,3,13
13751,11,8,12,10
13752,32,12,15,7
13753,10,2,22,13
13754,17,6,8,7
13755,13,6,15,6
13756,39,31,7,25
13757,29,14,10,9
13758,32,11,28,24
13759,49,18,38,37
13760,68,85,12,32
13761,22,22,5,11
13762,26,34,0,15
13763,33,83,12,24
13764,35,36,5,18
13765,10,11,1,7
13766,13,6,3,7
13767,23,37,2,16
13768,9,22,1,6
13769,4,10,1,6
13770,5,8,0,6
13771,7,23,5,16
13772,16,53,3,14
13773,22,21,8,8
13774,18,11,2,10
13775,34,47,16,23
13776,64,37,3,17
13777,15,19,0,9
13778,10,8,1,3
13779,37,31,2,16
13780,19,35,1,2
13781,7,4,1,6
13782,0,7,1,2
13783,28,50,1,13
13784,12,3,1,9
13785,10,2,2,5
13786,7,2,0,2
13787,18,12,0,6
13788,20,55,1,15
13789,7,14,2,4
13790,8,23,1,4
13791,26,51,4,21
13792,57,62,19,27
13793,8,10,9,5
13794,25,9,0,6
13795,66,45,19,16
13796,38,35,22,12
13797,10,5,19,3
13798,11,5,18,9
13799,30,47,21,17
13800,26,22,0,11
13801,7,11,2,2
13802,10,10,2,5
13803,22,21,2,6
13804,31,29,8,14
13805,5,6,2,9
13806,17,11,16,6
13807,43,52,31,27
13808,44,32,7,19
13809,27,23,4,16
13810,8,19,1,12
13811,54,45,17,23
13812,59,46,3,17
13813,16,15,1,11
13814,19,13,2,8
13815,43,69,2,21
13816,44,33,5,16
13817,33,19,17,11
13818,33,21,2,6
13819,28,38,10,12
13820,72,80,13,36
13821,38,29,7,19
13822,38,34,13,25
13823,68,100,19,45
13824,103,56,17,64
13825,60,14,4,23
13826,55,23,5,33
13827,97,43,10,46
13828,46,17,14,26
13829,34,12,19,17
13830,35,4,15,17
13831,37,18,6,14
13832,78,28,7,36
13833,59,16,7,17
13834,30,7,4,14
13835,56,23,4,20
13836,34,30,7,34
13837,70,16,7,18
13838,37,14,2,16
13839,84,37,12,31
13840,37,13,28,27
13841,20,9,13,18
13842,22,15,4,11
13843,36,13,12,25
13844,35,14,18,24
13845,14,1,14,13
13846,8,1,5,7
13847,15,7,4,7
13848,28,3,2,19
13849,18,3,8,9
13850,17,3,0,12
13851,18,6,5,21
13852,17,17,4,13
13853,20,4,2,6
13854,13,6,3,5
13855,40,16,17,18
13856,47,15,3,21
13857,19,1,3,7
13858,10,3,3,5
13859,55,9,5,11
13860,31,7,17,12
13861,7,4,8,5
13862,11,6,5,6
13863,9,3,2,5
13864,25,4,0,7
13865,13,5,1,5
13866,11,1,1,3
13867,26,5,2,10
13868,26,11,1,21
13869,15,4,2,6
13870,23,2,4,10
13871,45,6,7,21
13872,93,84,17,49
13873,65,23,6,36
13874,24,27,5,18
13875,105,43,8,32
13876,37,9,2,11
13877,26,5,1,11
13878,23,2,0,8
13879,26,6,0,10
13880,82,16,11,29
13881,59,14,17,20
13882,56,10,7,14
13883,54,22,10,18
13884,80,23,6,36
13885,81,24,11,24
13886,81,15,14,26
13887,119,44,26,55
13888,67,36,133,66
13889,56,22,42,29
13890,47,19,47,31
13891,111,39,112,44
13892,12,9,59,15
13893,20,11,66,15
13894,14,8,45,20
13895,18,16,18,11
13896,18,15,27,15
13897,19,12,56,22
13898,17,10,32,9
13899,24,15,12,16
13900,23,25,39,17
13901,66,18,77,39
13902,20,4,38,10
13903,84,30,87,45
13904,31,14,257,62
13905,19,9,140,36
13906,7,5,85,21
13907,36,22,145,34
13908,10,7,256,42
13909,5,8,52,27
13910,1,0,80,14
13911,13,7,56,21
13912,6,8,58,17
13913,7,9,135,31
13914,5,5,0,4
13915,12,13,79,31
13916,10,11,33,5
13917,6,9,4,5
13918,6,4,93,24
13919,32,15,99,24
13920,31,13,47,27
13921,15,5,29,16
13922,14,6,9,9
13923,49,10,71,31
13924,21,3,232,43
13925,8,3,178,29
13926,6,2,61,22
13927,8,6,105,32
13928,18,4,46,13
13929,4,3,83,13
13930,8,1,8,8
13931,25,3,68,21
13932,21,5,50,25
13933,8,2,53,23
13934,15,4,89,26
13935,31,6,127,39
13936,39,38,41,24
13937,30,30,41,24
13938,9,17,22,16
13939,37,44,57,21
13940,32,12,73,15
13941,15,20,6,4
13942,9,8,27,15
13943,14,17,11,10
13944,28,27,27,11
13945,35,19,96,34
13946,8,13,72,17
13947,28,26,47,24
13948,34,24,18,29
13949,57,20,71,42
13950,57,17,106,35
13951,75,30,101,56
13952,49,28,40,32
13953,27,9,5,16
13954,27,9,14,11
13955,32,18,34,15
13956,16,9,36,10
13957,14,3,1,4
13958,9,3,31,12
13959,15,14,5,7
13960,16,14,3,7
13961,10,10,5,6
13962,13,5,1,4
13963,13,12,4,7
13964,33,17,23,21
13965,22,7,2,5
13966,31,6,5,8
13967,49,21,51,34
13968,16,23,293,51
13969,9,9,68,12
13970,9,3,104,24
13971,27,20,148,27
13972,5,6,4,5
13973,5,2,4,3
13974,1,1,4,4
13975,7,4,0,4
13976,6,5,48,14
13977,8,3,60,14
13978,3,1,39,12
13979,10,5,48,15
13980,9,6,23,18
13981,3,9,36,9
13982,4,7,71,15
13983,21,13,114,35
13984,33,7,32,19
13985,10,4,3,10
13986,10,4,7,8
13987,40,12,26,16
13988,5,5,125,33
13989,3,5,11,3
13990,9,2,144,30
13991,2,6,47,14
13992,12,3,5,14
13993,4,2,34,13
13994,3,1,11,2
13995,5,4,30,18
13996,23,5,28,16
13997,11,1,26,11
13998,25,6,48,16
13999,18,7,50,16
14000,58,32,66,52
14001,28,13,19,18
14002,23,11,19,18
14003,41,43,42,20
14004,18,7,42,20
14005,9,2,6,6
14006,7,4,19,6
14007,21,13,3,11
14008,33,6,9,17
14009,18,9,64,27
14010,28,16,54,11
14011,42,16,38,23
14012,28,23,53,32
14013,33,11,27,20
14014,30,12,62,19
14015,49,12,113,47
14016,99,40,38,45
14017,37,16,22,29
14018,33,15,6,13
14019,81,39,35,30
14020,26,10,23,17
14021,27,11,12,16
14022,19,4,4,9
14023,34,15,7,23
14024,39,25,16,24
14025,22,14,24,20
14026,26,9,18,19
14027,28,16,17,15
14028,35,22,16,25
14029,73,18,30,31
14030,54,21,20,33
14031,116,38,62,72
14032,43,28,79,41
14033,17,9,4,11
14034,11,8,21,11
14035,50,20,48,23
14036,20,15,76,28
14037,6,1,14,13
14038,8,4,39,12
14039,13,6,6,14
14040,21,4,5,7
14041,18,7,23,12
14042,5,7,5,8
14043,24,12,8,18
14044,9,21,30,23
14045,27,5,10,5
14046,9,11,31,11
14047,63,36,50,34
14048,79,36,51,43
14049,19,6,3,6
14050,24,7,6,6
14051,94,33,58,37
14052,33,14,89,28
14053,12,6,66,8
14054,9,5,82,26
14055,22,5,45,15
14056,17,12,31,16
14057,19,4,73,11
14058,13,5,18,15
14059,50,7,59,33
14060,39,13,40,22
14061,21,2,49,14
14062,30,6,47,13
14063,77,15,87,48
14064,79,60,31,41
14065,51,18,31,26
14066,18,19,17,13
14067,84,61,33,46
14068,41,10,46,20
14069,35,20,14,19
14070,26,13,17,19
14071,39,28,17,27
14072,69,27,39,32
14073,34,15,64,28
14074,38,20,58,31
14075,41,24,42,23
14076,88,37,59,50
14077,67,17,37,34
14078,57,20,111,45
14079,113,54,83,82
14080,141,204,41,92
14081,34,81,28,32
14082,67,74,0,35
14083,101,144,139,77
14084,31,68,13,20
14085,10,29,5,12
14086,18,16,13,15
14087,17,57,11,22
14088,39,36,3,16
14089,17,15,0,17
14090,12,14,0,7
14091,34,56,1,29
14092,30,148,13,48
14093,26,54,20,17
14094,29,82,12,26
14095,56,152,28,48
14096,72,82,29,50
14097,22,43,18,22
14098,26,37,4,21
14099,38,99,25,27
14100,22,48,21,21
14101,8,14,8,7
14102,12,14,19,14
14103,24,36,6,11
14104,17,14,10,21
14105,12,7,31,15
14106,19,6,11,12
14107,12,15,8,13
14108,13,122,7,31
14109,17,44,7,15
14110,26,58,11,14
14111,24,103,30,46
14112,34,45,7,26
14113,4,16,2,2
14114,15,21,0,8
14115,23,51,3,21
14116,10,27,11,20
14117,4,14,12,4
14118,4,15,17,3
14119,2,34,11,14
14120,13,12,14,11
14121,1,4,2,3
14122,5,11,3,12
14123,8,23,6,12
14124,6,58,20,23
14125,8,10,5,17
14126,8,32,3,14
14127,15,56,8,19
14128,65,125,15,50
14129,25,54,6,25
14130,13,44,4,19
14131,56,153,15,43
14132,31,67,14,28
14133,10,33,13,13
14134,24,29,19,12
14135,24,75,18,12
14136,45,38,5,18
14137,23,23,16,12
14138,21,22,5,15
14139,35,46,5,14
14140,30,139,7,45
14141,18,67,10,17
14142,25,72,13,29
14143,70,197,44,50
14144,70,39,27,37
14145,46,22,12,11
14146,36,16,2,17
14147,59,29,20,21
14148,23,10,6,7
14149,21,27,7,14
14150,14,10,4,8
14151,20,21,5,6
14152,25,17,0,7
14153,18,12,2,3
14154,27,12,0,7
14155,33,14,1,8
14156,38,42,1,18
14157,46,48,14,20
14158,32,17,4,14
14159,63,43,11,17
14160,41,78,12,25
14161,13,46,6,12
14162,19,39,0,9
14163,29,75,11,16
14164,15,16,5,8
14165,5,13,1,6
14166,3,9,1,2
14167,8,10,3,11
14168,10,21,4,7
14169,7,13,7,4
14170,6,7,0,1
14171,7,22,4,9
14172,18,80,4,18
14173,7,45,0,7
14174,22,46,3,13
14175,34,100,2,26
14176,55,20,4,8
14177,13,8,0,6
14178,19,3,0,7
14179,37,16,3,13
14180,14,6,7,6
14181,7,6,14,8
